"Fecha","Ultimo","Apertura","Diferencia","Maximo","Minimo","Volumen"
04/06/10,"8923,4","9289,6","-3,80%","9315,1","8881,7",324042
03/06/10,"9276,2","9469,7","0,10%","9488,8","9258,3",209292
02/06/10,9268,"9212,1","-0,30%","9304,5","9031,9",229313
01/06/10,"9299,7","9282,2","-0,60%","9356,2","9019,4",241668
31/05/10,"9359,4","9346,1","-0,70%","9403,8","9328,4",114243
28/05/10,"9425,5","9452,1","1,00%","9492,1","9372,2",237544
27/05/10,"9334,9","9129,5","3,20%","9395,1","8906,8",351369
26/05/10,"9042,6",9156,"0,40%","9241,8","9042,6",329133
25/05/10,"9004,4","8969,9","-3,10%","9027,4","8812,1",342280
24/05/10,"9287,9","9514,8","-1,30%","9552,3","9169,8",184348
21/05/10,"9407,3","9288,5","1,50%","9443,5","9005,9",468406
20/05/10,"9270,5","9471,7","-1,10%","9564,1","9037,5",323497
19/05/10,"9376,5","9430,3","-2,60%","9518,4","9233,2",292515
18/05/10,"9627,6","9480,9","3,70%","9716,8","9419,6",280331
17/05/10,"9286,1","9224,3","-0,30%","9488,4","9140,5",292062
14/05/10,"9314,7","9891,1","-6,60%","9896,8","9192,6",397499
13/05/10,"9977,5","10222,5","-1,10%","10222,5","9846,3",230204
12/05/10,"10089,8","9927,9","0,80%","10284,9","9812,2",296288
11/05/10,"10008,6","10056,7","-3,30%","10146,8","9731,3",372080
10/05/10,"10351,9","9059,2","14,40%","10351,9","9058,6",694142
07/05/10,"9046,1","9175,4","-3,30%","9568,8","8925,9",539322
06/05/10,"9352,6","9539,2","-2,90%","9837,5","9267,5",460572
05/05/10,"9635,2","9864,6","-2,30%","9904,5","9505,7",516289
04/05/10,"9859,1","10363,6","-5,40%","10411,8","9812,8",462134
03/05/10,"10422,8","10426,2","-0,70%","10452,2",10272,162600
30/04/10,"10492,2","10477,1","0,50%","10648,6","10382,2",270787
29/04/10,10441,"10190,7","2,70%","10511,3","10138,6",325114
28/04/10,10167,"10350,8","-3,00%","10480,3","10077,9",502859
27/04/10,"10480,9","10884,6","-4,20%","10904,5","10480,9",317118
26/04/10,"10939,3","11042,7","0,20%","11092,6","10837,8",243523
23/04/10,"10918,2","10833,2","0,90%","11027,3","10759,7",225336
22/04/10,"10821,9","11045,1","-2,20%","11079,2","10753,4",297173
21/04/10,"11064,7","11328,5","-2,10%","11337,3","11041,8",210776
20/04/10,"11305,6","11256,3","0,90%","11334,7","11140,1",186471
19/04/10,"11199,5","11155,5","-0,50%","11264,1","11118,2",200531
16/04/10,"11259,7","11441,7","-2,30%","11546,9","11210,5",318013
15/04/10,"11523,5","11533,1","0,20%","11543,9",11372,196775
14/04/10,"11503,7","11519,6","0,40%","11566,1","11460,2",155809
13/04/10,11461,"11415,8","0,00%","11535,7","11403,5",196682
12/04/10,"11460,8",11468,"0,60%","11554,8","11416,1",191867
09/04/10,"11394,2","11161,1","2,90%","11408,5","11139,5",257579
08/04/10,"11076,3",11134,"-1,00%",11153,10977,202995
07/04/10,"11191,3","11152,3","0,30%","11235,7","11083,2",213873
06/04/10,"11160,6","11143,2","0,80%","11185,1","10968,2",165520
01/04/10,"11067,9","10950,4","1,80%","11067,9",10893,127756
31/03/10,"10871,3","10942,8","-1,00%","11014,8",10774,196135
30/03/10,"10980,7","11133,6","-1,00%",11157,10968,131810
29/03/10,11091,"11108,2","0,20%","11166,4",11013,134362
26/03/10,"11071,1","11054,1","-0,20%",11124,11004,150088
25/03/10,"11091,4","10908,5","2,10%","11092,8","10825,9",189754
24/03/10,"10866,3",11027,"-1,20%","11041,1","10747,5",217845
23/03/10,"10996,2","10884,5","1,20%","11013,9","10864,8",214986
22/03/10,"10861,9","10959,6","-1,20%","10960,4","10694,2",212783
19/03/10,"10990,8","11132,4","-0,70%","11141,4","10929,6",277787
18/03/10,"11073,5","11119,6","-0,80%","11156,4","11021,3",177327
17/03/10,"11166,8",11128,"1,00%",11190,"11090,4",172171
16/03/10,"11059,3","11028,6","0,90%","11061,8","10921,1",167093
15/03/10,"10957,8","11069,9","-1,10%","11078,3","10932,2",145674
12/03/10,11077,"11078,9","0,30%","11181,3","11049,4",148495
11/03/10,"11045,4","11076,2","-0,70%",11128,"10988,3",156086
10/03/10,11121,"11018,3","1,10%",11121,"10976,8",166334
09/03/10,"11002,8","11101,1","-0,70%","11108,6","10911,1",170671
08/03/10,"11078,3","11103,1","0,50%","11123,8","11031,7",170670
05/03/10,"11019,8","10780,1","2,60%","11032,8","10718,6",217380
04/03/10,"10745,3","10595,6","0,80%","10814,6","10577,1",231165
03/03/10,"10664,5","10485,1","1,40%","10679,5","10411,8",194881
02/03/10,"10521,5","10441,8","0,80%","10532,9","10339,3",176206
01/03/10,"10434,9","10434,7","1,00%","10504,9","10287,6",164859
26/02/10,"10333,6","10243,4","2,00%","10345,2","10118,4",230259
25/02/10,"10126,2","10195,6","-1,20%","10312,4","10047,2",219854
24/02/10,10254,"10304,7","-0,60%","10333,8","10089,4",221729
23/02/10,"10312,9","10597,6","-2,40%","10638,6","10267,5",211991
22/02/10,"10570,5","10752,5","-1,00%","10773,6","10541,1",150113
19/02/10,"10676,7","10472,4","1,00%","10676,7",10404,244796
18/02/10,"10574,2","10466,7","0,70%","10574,2","10417,9",197321
17/02/10,"10498,6","10470,9","1,00%","10551,5","10426,5",198798
16/02/10,"10393,9","10397,9","1,00%","10430,5","10230,4",151835
15/02/10,"10293,6","10298,5","0,70%","10386,8","10240,3",109907
12/02/10,"10224,9","10393,9","-0,60%","10409,8","10149,2",183501
11/02/10,"10281,7","10554,5","-1,70%","10557,4","10162,7",262937
10/02/10,10455,"10383,1","1,70%","10543,1","10358,9",306755
09/02/10,"10275,4","10160,8","0,70%","10339,2","10084,9",279594
08/02/10,"10206,3","10132,1","1,00%","10259,2","9970,9",310592
05/02/10,"10103,3","10123,3","-1,40%","10277,5","9916,6",537888
04/02/10,"10241,7","10882,3","-5,90%","10920,1","10220,7",503369
03/02/10,"10888,4","11189,6","-2,30%","11201,6","10867,8",269108
02/02/10,"11140,9","11022,4","1,30%","11158,4","10945,5",208607
01/02/10,"10995,2","10852,4","0,40%","11033,7","10839,4",202750
29/01/10,"10947,7",10904,"1,10%","11045,3","10821,2",222495
28/01/10,"10829,3","11154,9","-1,90%","11200,5","10829,3",287028
27/01/10,"11042,2","11199,5","-2,70%","11203,9","10997,7",328399
26/01/10,"11347,3","11158,8","0,90%","11385,5","11140,4",217302
25/01/10,"11249,3","11275,4","-1,10%","11383,3","11223,7",203574
22/01/10,"11373,4",11410,"-0,60%","11423,5","11204,5",302534
21/01/10,11444,"11771,8","-2,30%","11788,8","11414,1",288241
20/01/10,11709,"11987,3","-2,60%",12039,"11642,5",233647
19/01/10,"12022,6","11850,4","1,30%","12049,2","11772,5",202304
18/01/10,"11870,7","11888,5","0,20%","11897,7","11788,8",95621
15/01/10,11845,"12028,5","-1,30%","12085,3","11818,6",236370
14/01/10,"11999,8","12049,1","0,30%","12050,4","11902,3",153863
13/01/10,"11958,3",11923,"-0,10%","12027,2","11909,6",181716
12/01/10,"11966,1","12094,4","-0,90%","12134,2","11941,1",186737
11/01/10,"12074,5","12192,5","-0,70%","12233,9","12066,1",230738
08/01/10,12163,12218,"0,00%","12232,2","12079,9",213106
07/01/10,"12166,3",12163,"-0,50%","12199,7","12079,1",192311
06/01/10,"12222,5","12216,4","0,10%","12230,7","12147,6",123736
05/01/10,"12204,4","12141,8","0,50%","12240,5","12139,8",238427
04/01/10,"12145,1","11986,5","1,70%","12145,1","11986,1",184134
30/12/09,11940,"12018,4","-0,80%","12020,1",11923,103343
29/12/09,"12035,1","12034,7","0,10%","12056,5","11985,2",99442
28/12/09,"12023,2",12014,"0,50%","12070,9","11995,7",92272
23/12/09,"11967,5","11957,1","0,60%","11990,4","11916,4",124695
22/12/09,"11890,8","11810,2","0,50%","11943,4",11810,148350
21/12/09,"11830,8","11696,9","1,60%",11843,"11656,8",159935
18/12/09,11645,"11709,6","-0,40%","11814,1","11622,6",255534
17/12/09,"11696,9","11764,4","-1,40%","11820,5","11648,6",190867
16/12/09,"11863,2","11747,1","1,10%","11875,2","11739,7",207645
15/12/09,"11735,5","11696,7","0,30%","11757,5","11592,4",185785
14/12/09,"11705,9","11705,4","0,80%","11748,9","11645,5",151290
11/12/09,11616,"11610,5","0,20%","11676,7","11598,3",210758
10/12/09,"11594,7","11535,1","0,50%","11610,4","11468,7",226135
09/12/09,"11541,2","11771,7","-2,30%","11833,7","11497,4",291144
08/12/09,"11808,9","11957,3","-1,70%",12035,"11758,4",152908
07/12/09,"12011,8","11975,8","-0,20%",12065,"11930,5",120879
04/12/09,"12032,2","11864,4","1,10%","12055,3","11831,6",187911
03/12/09,"11905,3",11969,"0,30%","11998,3","11881,3",160908
02/12/09,"11868,8","11856,7","0,10%","11930,5","11788,2",162918
01/12/09,"11862,1","11746,2","1,90%","11878,2","11735,9",185713
30/11/09,"11644,7","11839,4","-1,10%","11874,6","11603,6",169764
27/11/09,"11776,8","11431,4","1,00%","11829,2","11415,8",205590
26/11/09,"11657,5","11894,2","-2,60%","11904,5","11639,2",180138
25/11/09,"11965,8","12004,1","0,50%","12021,5","11900,6",131624
24/11/09,"11905,2","11832,8","-0,30%",11973,11808,142710
23/11/09,"11940,5","11845,9","1,90%","11975,9","11832,9",131893
20/11/09,"11719,3","11888,9","-1,10%","11942,2","11702,2",203670
19/11/09,"11846,2","12028,4","-1,60%","12029,7",11817,176131
18/11/09,"12034,4",12004,"0,60%","12102,6","11999,3",174290
17/11/09,"11959,4","11964,9","-0,20%","12016,1","11928,6",175328
16/11/09,"11986,9",11943,"1,00%","12007,1","11910,1",188882
13/11/09,11867,"11835,3","0,30%","11868,6","11754,1",203191
12/11/09,"11834,5","11790,2","0,30%","11916,4","11757,4",209883
11/11/09,"11801,4","11822,9","-0,10%","11893,6","11784,9",187287
10/11/09,11814,"11807,4","0,00%","11891,9","11777,8",182111
09/11/09,"11816,8","11654,7","2,00%","11816,8","11653,8",140975
06/11/09,"11580,6",11518,"0,30%","11627,7","11391,6",188611
05/11/09,"11544,8","11313,9","1,40%","11621,1","11249,6",154945
04/11/09,"11387,7","11308,7","1,30%","11398,8",11286,166879
03/11/09,"11242,4","11328,5","-1,90%","11358,4","11179,9",215377
02/11/09,"11465,8",11354,"0,40%","11514,8","11344,3",156130
30/10/09,"11414,8",11689,"-2,30%","11761,1","11366,2",214014
29/10/09,"11683,4","11398,7","2,20%","11690,4","11357,7",232268
28/10/09,"11429,8",11588,"-1,80%",11600,"11378,8",235268
27/10/09,11634,"11590,4","0,10%","11679,3","11546,4",193661
26/10/09,"11622,6","11796,8","-1,00%","11833,2","11583,8",195705
23/10/09,"11739,8",11911,"-0,80%","11960,4","11733,4",214712
22/10/09,"11828,6",11713,"-0,40%","11855,5","11686,3",198322
21/10/09,"11875,2","11786,6","0,70%","11911,4","11644,9",204789
20/10/09,"11790,2","11945,7","-0,80%","11951,8","11782,6",180874
19/10/09,"11885,3","11747,7","1,80%",11907,"11730,5",205935
16/10/09,"11676,4","11889,4","-1,50%","11952,9","11611,5",311129
15/10/09,"11849,7","11900,3","-0,20%","11942,8","11792,8",241441
14/10/09,"11870,9","11714,2","2,30%","11881,7","11713,1",263952
13/10/09,"11608,3",11717,"-1,20%","11735,7","11542,1",190309
12/10/09,"11748,8","11760,7","0,00%","11870,3","11734,1",138495
09/10/09,"11743,2",11809,"-0,60%","11907,5","11691,8",213734
08/10/09,"11814,3","11857,8","0,80%","11905,7","11753,1",223069
07/10/09,"11721,4","11821,9","-0,80%","11854,3","11671,3",207739
06/10/09,"11817,1","11594,7","2,30%",11836,"11591,8",279330
05/10/09,11557,"11322,2","2,00%",11579,11271,257150
02/10/09,"11326,7","11385,4","-1,70%","11427,8","11268,5",264338
01/10/09,"11518,2","11766,6","-2,00%","11851,1","11511,4",216378
30/09/09,"11756,1",11870,"-0,80%","11929,5","11628,9",225471
29/09/09,"11853,7","11933,5","-0,30%","11938,2","11801,7",174289
28/09/09,"11891,2",11622,"2,10%","11891,2","11541,2",183123
25/09/09,"11643,8","11692,8","-0,40%","11712,5",11561,156679
24/09/09,"11691,5",11808,"-1,10%","11900,9","11640,8",167614
23/09/09,"11853,3","11813,1","0,30%","11879,6","11801,1",154919
22/09/09,"11816,7","11784,2","0,80%","11899,3","11771,6",182670
21/09/09,"11727,4","11772,3","-0,40%",11774,11623,165273
18/09/09,"11777,3","11728,6","0,10%","11837,7","11718,2",280854
17/09/09,11771,"11836,8","0,20%","11836,8","11687,3",210965
16/09/09,"11746,9","11657,5","1,30%",11800,"11648,8",205776
15/09/09,"11593,3","11520,7","0,90%","11631,8",11481,165462
14/09/09,"11492,6","11343,5","0,30%","11517,1",11283,182350
11/09/09,"11452,6","11388,4","1,00%","11531,4","11387,4",170125
10/09/09,"11340,8","11514,1","-1,10%","11516,7",11260,218431
09/09/09,11462,11325,"0,80%","11469,9","11319,3",166265
08/09/09,"11366,6","11425,4","-0,20%","11463,7","11319,9",193569
07/09/09,"11388,6","11328,2","1,50%","11416,5","11319,7",133690
04/09/09,"11222,7","11088,2","1,90%","11222,7","11064,7",194004
03/09/09,"11018,1","11022,7","0,20%","11109,2","10969,4",176029
02/09/09,"10999,7","11126,6","-1,60%","11138,8","10874,4",220555
01/09/09,11173,11434,"-1,70%",11443,"11167,6",178384
31/08/09,"11365,1","11359,8","-0,70%","11481,4","11342,9",132487
28/08/09,"11442,7","11419,4","0,80%","11522,8","11395,8",159992
27/08/09,"11356,9","11342,7","-0,20%","11422,7","11293,8",147296
26/08/09,"11376,4","11400,7","-0,40%","11446,1",11319,164356
25/08/09,"11427,8","11255,4","1,10%","11433,2","11219,5",183686
24/08/09,"11303,8","11239,8","1,30%","11349,2","11189,7",161987
21/08/09,11161,"10880,1","2,50%","11193,9","10847,7",205791
20/08/09,"10892,5","10804,8","1,80%",10918,"10795,1",123549
19/08/09,"10695,5","10616,9","-0,10%","10749,2","10511,9",127129
18/08/09,"10708,3","10626,5","1,00%","10708,3","10599,2",110272
17/08/09,"10598,5","10857,4","-2,80%","10857,4","10537,9",183086
14/08/09,"10901,9","11055,5","-1,30%","11120,7","10852,8",137707
13/08/09,"11046,8","10942,5","1,00%","11144,1","10925,8",175182
12/08/09,"10933,8","10808,2","0,90%","10955,9","10737,7",143122
11/08/09,"10831,9","10947,9","-0,80%","11011,3",10786,142154
10/08/09,10923,"10934,2","-0,20%","10934,2","10848,2",108086
07/08/09,"10947,6","10738,7","1,60%",10984,"10713,2",185464
06/08/09,10776,"10808,7","0,70%","10849,9","10730,2",196028
05/08/09,"10704,4","10880,6","-1,60%","10922,5","10672,6",188152
04/08/09,"10876,8","10905,7","-0,20%","10905,7","10758,2",157124
03/08/09,10901,"10809,9","0,40%","10952,7","10800,1",182030
31/07/09,"10855,1","10841,5","-0,20%","10932,9","10778,3",267271
30/07/09,"10874,4","10743,2","2,00%","10895,3",10663,247972
29/07/09,"10661,6","10648,9","0,00%","10743,3","10598,7",231786
28/07/09,10664,"10614,3","0,70%","10737,6","10600,4",255579
27/07/09,"10591,7","10535,9","1,50%","10638,7","10488,2",200951
24/07/09,"10438,6","10360,9","0,70%","10496,8",10343,210200
23/07/09,"10369,8","10176,7","2,10%",10403,"10170,8",237291
22/07/09,"10153,4","10123,3","0,30%","10153,4","10046,6",169213
21/07/09,"10122,2",10163,"-0,20%","10222,7","10095,8",218796
20/07/09,"10142,8","10136,9","1,00%","10163,7","10078,7",173701
17/07/09,"10041,9","10049,3","0,40%","10125,8","9962,9",173053
16/07/09,"9997,6","9887,7","0,90%","10069,3","9855,1",227316
15/07/09,"9905,3","9687,1","2,80%","9905,3","9670,8",240840
14/07/09,9634,"9612,6","0,70%","9676,1","9551,7",175702
13/07/09,"9567,4","9295,3","2,40%","9579,3","9241,2",175363
10/07/09,"9344,9","9382,3","-1,00%",9431,"9324,6",178568
09/07/09,"9443,1","9400,3","0,90%","9517,7","9390,3",177045
08/07/09,"9360,6","9461,8","-1,70%","9503,5",9326,199804
07/07/09,9520,"9597,8","-0,50%","9683,3","9506,6",201408
06/07/09,9569,"9627,6","-1,40%","9634,1","9469,3",177457
03/07/09,"9707,8","9696,8","0,70%","9723,8",9591,128339
02/07/09,"9643,5","9857,8","-2,60%","9922,3","9643,5",228007
01/07/09,"9903,7","9798,1","1,20%","9929,4","9792,5",219194
30/06/09,"9787,8","9889,8","-0,60%","9890,6","9728,3",237983
29/06/09,"9845,7","9642,4","1,60%","9854,2","9632,8",237621
26/06/09,"9686,9","9717,9","0,20%","9789,4",9625,195995
25/06/09,"9667,2","9618,6","0,50%","9714,9","9470,8",222292
24/06/09,"9617,6","9389,6","2,90%","9641,2","9313,3",235458
23/06/09,"9348,7","9305,1","0,10%","9413,3",9285,250110
22/06/09,"9338,5","9566,8","-2,50%","9566,8","9331,4",251610
19/06/09,"9580,9","9373,6","2,10%","9603,7","9350,7",361213
18/06/09,9384,"9309,1","1,10%","9414,2","9218,9",243765
17/06/09,"9283,2","9451,4","-2,30%","9471,5","9200,7",352526
16/06/09,"9497,9","9540,3","-0,20%",9588,9495,193579
15/06/09,"9518,7","9673,5","-2,00%","9679,4","9494,6",191656
12/06/09,"9714,4","9688,3","0,10%","9741,2","9651,8",157475
11/06/09,"9708,4","9624,8","0,80%","9738,6","9618,9",180960
10/06/09,"9627,6","9618,7","1,40%","9706,4","9605,9",228894
09/06/09,"9497,7","9460,3","1,10%","9536,2","9435,8",193205
08/06/09,"9396,2",9485,"-1,30%","9498,5","9341,9",188930
05/06/09,9519,"9505,9","0,70%","9626,6","9455,2",231666
04/06/09,"9454,6","9484,5","-0,10%","9530,5","9375,3",192446
03/06/09,"9464,8","9706,7","-2,10%","9713,6","9426,5",240787
02/06/09,"9664,8","9566,1","0,40%","9708,8","9554,4",243316
01/06/09,"9630,9","9554,8","2,20%","9671,6","9538,5",214329
29/05/09,"9424,3","9519,3","-0,10%","9555,6","9413,1",239087
28/05/09,"9435,5",9407,"-0,80%",9496,"9368,5",208918
27/05/09,"9510,8",9449,"1,10%",9522,"9422,9",249187
26/05/09,"9405,7","9294,7","0,60%","9438,8","9209,6",224525
25/05/09,"9347,4","9336,8","0,40%","9371,7","9175,6",97811
22/05/09,"9308,6","9250,1","0,90%","9378,2","9206,4",193933
21/05/09,"9225,3","9282,4","-1,70%","9299,9","9180,6",193197
20/05/09,"9389,4","9356,9","0,50%","9449,4","9261,1",289858
19/05/09,"9341,6","9251,7","2,00%","9387,3","9232,8",263456
18/05/09,"9159,3","8879,5","2,00%","9163,2","8828,5",238877
15/05/09,"8978,6","9035,4","-0,10%",9085,"8922,1",219631
14/05/09,"8984,2","8979,3","-0,20%","9002,7","8838,5",254902
13/05/09,"9000,6","9320,1","-2,90%","9351,2","8982,5",341614
12/05/09,9269,"9196,9","-0,50%","9377,8","9181,9",308492
11/05/09,"9316,8","9457,6","-1,00%","9460,3","9232,2",260917
08/05/09,"9408,1","9310,1","1,90%","9443,7","9278,6",286157
07/05/09,"9228,9","9292,2","0,00%","9443,9","9175,9",334354
06/05/09,9229,"9119,7","1,00%","9272,9","9086,6",258881
05/05/09,"9136,7","9065,2","0,70%","9195,6","9037,5",284170
04/05/09,"9074,7","9048,1","0,40%",9096,"8927,6",235674
30/04/09,9038,"8986,9","1,60%","9100,8","8957,3",315242
29/04/09,"8891,3","8730,1","2,70%","8933,6",8697,284694
28/04/09,"8656,3","8619,2","-1,40%","8706,9","8503,7",287412
27/04/09,8777,"8739,9","-1,30%","8799,8","8633,8",286229
24/04/09,"8888,2","8768,7","1,40%","8905,2","8730,8",247302
23/04/09,"8769,2","8777,8","-0,70%","8876,3","8717,7",225621
22/04/09,"8834,1","8608,2","2,50%","8838,6","8547,3",294830
21/04/09,"8615,8","8706,7","-1,20%","8758,8","8413,6",352093
20/04/09,"8718,2","8988,3","-3,50%","9018,1",8672,288968
17/04/09,"9030,9","8898,3","1,80%","9030,9",8803,349049
16/04/09,"8874,5","8790,9","1,90%","8925,8","8703,8",273634
15/04/09,"8711,9","8748,3","-1,40%","8825,3","8662,9",302744
14/04/09,"8834,8","8688,3","1,50%","8862,9","8677,5",418022
09/04/09,"8704,8","8457,6","3,60%",8714,"8400,1",261516
08/04/09,"8404,7","8210,8","0,70%","8415,3","8175,1",198375
07/04/09,8346,8403,"0,30%","8455,7","8247,6",268292
06/04/09,"8321,1",8435,"0,00%","8502,2","8224,5",275968
03/04/09,"8319,9","8280,6","-0,20%","8410,7","8245,3",302344
02/04/09,"8334,7","8115,8","4,70%","8347,4","8102,7",411828
01/04/09,"7972,1","7761,3","2,00%",8002,"7637,2",298737
31/03/09,"7798,3","7644,3","2,60%","7804,7","7639,7",224674
30/03/09,"7601,1","7782,2","-4,10%",7788,"7589,1",269232
27/03/09,"7927,6","8043,5","-1,80%","8113,4","7911,7",223106
26/03/09,"8076,2","8107,6","0,00%","8109,9","7973,7",219897
25/03/09,"8072,4","7952,7","1,00%","8121,7","7947,6",272249
24/03/09,"7989,5","8093,2","0,50%","8106,1","7902,3",303071
23/03/09,"7952,3","7838,5","3,10%","7972,4","7783,3",287912
20/03/09,7710,"7640,1","0,10%",7710,"7527,2",355517
19/03/09,"7701,6","7736,7","0,50%","7845,6","7675,3",272845
18/03/09,"7661,6","7739,2","0,20%","7812,4","7552,7",269328
17/03/09,"7645,3","7604,8","0,10%","7715,7","7530,4",274248
16/03/09,"7636,9","7546,6","2,80%","7647,4","7531,6",278364
13/03/09,"7427,8","7492,5","1,20%","7543,2",7376,293743
12/03/09,"7340,5","7142,8","1,90%","7340,5","7008,6",272028
11/03/09,"7204,7",7143,"0,70%","7357,1","7063,3",315064
10/03/09,"7153,3","6808,1","4,90%","7153,3","6771,7",371828
09/03/09,"6817,4","6965,4","-1,70%",6970,"6702,6",332749
06/03/09,"6936,9","7061,9","-1,30%","7086,8","6883,3",327647
05/03/09,"7025,9","7295,3","-4,50%",7297,"7025,9",318726
04/03/09,"7357,5","7295,5","1,90%","7390,7","7257,4",254375
03/03/09,"7219,4","7315,9","-0,70%","7359,2","7199,1",292578
02/03/09,"7270,5","7428,6","-4,60%","7464,3","7270,5",304275
27/02/09,"7620,9","7731,9","-2,40%","7736,3","7522,1",251143
26/02/09,"7811,7","7571,2","4,00%",7862,"7564,8",325910
25/02/09,"7512,1","7625,6","0,40%","7642,8",7385,278841
24/02/09,"7483,4","7436,8","-0,80%","7547,2","7403,6",312433
23/02/09,"7540,4","7729,1","-0,80%",7781,"7514,9",244935
20/02/09,"7603,6",7740,"-3,50%","7760,1","7601,8",305133
19/02/09,"7875,9","7903,3","0,20%","7964,3","7822,1",249077
18/02/09,"7861,4",7890,"0,20%","7910,4",7707,259033
17/02/09,"7843,2",7988,"-2,90%","8006,1","7783,8",326172
16/02/09,8075,8206,"-2,30%","8228,9",8075,159760
